"Country","Year","Value.x","source.x","iso3c","Value.y","source.y","substance"
"Burundi",2010,0.0100725221595488,"Figure-12-a_b","BDI",NA,NA,NA
"Burundi",2011,0.0057056999942943,"Figure-12-a_b","BDI",NA,NA,NA
"Burundi",2013,0.00166903112743053,"Figure-12-a_b","BDI",NA,NA,NA
"Senegal",2001,0.00287040137779266,"Figure-12-a_b","SEN",NA,NA,NA
"Senegal",2003,0.00903138405960714,"Figure-12-a_b","SEN",NA,NA,NA
"Senegal",2004,0.00453957373402638,"Figure-12-a_b","SEN",NA,NA,NA
"Senegal",2011,0.0019018999980981,"Figure-12-a_b","SEN",NA,NA,NA
"Senegal",2012,0.0157622844126261,"Figure-12-a_b","SEN",NA,NA,NA
"Senegal",2013,0.00923530000834516,"Figure-12-a_b","SEN",NA,NA,NA
"Senegal",2014,0.00085023891713571,"Figure-12-a_b","SEN",NA,NA,NA
"Senegal",2016,0.0110424558978945,"Figure-12-a_b","SEN",NA,NA,NA
"Senegal",2017,0.00274994706346609,"Figure-12-a_b","SEN",NA,NA,NA
"Senegal",2018,0.00591756474519633,"Figure-12-a_b","SEN",NA,NA,NA
"Senegal",2019,0.00909320249326146,"Figure-12-a_b","SEN",NA,NA,NA
"Senegal",2020,0.00165130309296114,"Figure-12-a_b","SEN",NA,NA,NA
"Senegal",2021,0.00169733179441917,"Figure-12-a_b","SEN",NA,NA,NA
"Senegal",2022,0.00951660525609429,"Figure-12-a_b","SEN",NA,NA,NA
"Germany",1996,12.1932958286885,"Figure-12-a_b","DEU",12.19,"Figure2-b","Organometallics"
"Germany",1996,12.1932958286885,"Figure-12-a_b","DEU",11.05,"Figure2-d","Rare-earths"
"Germany",1997,12.931676867182,"Figure-12-a_b","DEU",12.93,"Figure2-b","Organometallics"
"Germany",1997,12.931676867182,"Figure-12-a_b","DEU",11.65,"Figure2-d","Rare-earths"
"Germany",1998,13.7918625898404,"Figure-12-a_b","DEU",13.79,"Figure2-b","Organometallics"
"Germany",1998,13.7918625898404,"Figure-12-a_b","DEU",8.15,"Figure2-d","Rare-earths"
"Germany",1999,12.403075945034,"Figure-12-a_b","DEU",12.4,"Figure2-b","Organometallics"
"Germany",1999,12.403075945034,"Figure-12-a_b","DEU",8.88,"Figure2-d","Rare-earths"
"Germany",2000,11.5224497785608,"Figure-12-a_b","DEU",11.52,"Figure2-b","Organometallics"
"Germany",2000,11.5224497785608,"Figure-12-a_b","DEU",7.76,"Figure2-d","Rare-earths"
"Germany",2001,12.1929148925991,"Figure-12-a_b","DEU",12.19,"Figure2-b","Organometallics"
"Germany",2001,12.1929148925991,"Figure-12-a_b","DEU",8.67,"Figure2-d","Rare-earths"
"Germany",2002,12.0431724073028,"Figure-12-a_b","DEU",12.04,"Figure2-b","Organometallics"
"Germany",2002,12.0431724073028,"Figure-12-a_b","DEU",8.42,"Figure2-d","Rare-earths"
"Germany",2003,11.1366899977422,"Figure-12-a_b","DEU",11.14,"Figure2-b","Organometallics"
"Germany",2003,11.1366899977422,"Figure-12-a_b","DEU",7.01,"Figure2-d","Rare-earths"
"Germany",2004,10.8657648046848,"Figure-12-a_b","DEU",10.87,"Figure2-b","Organometallics"
"Germany",2004,10.8657648046848,"Figure-12-a_b","DEU",6.69,"Figure2-d","Rare-earths"
"Germany",2005,9.49040550325851,"Figure-12-a_b","DEU",9.49,"Figure2-b","Organometallics"
"Germany",2005,9.49040550325851,"Figure-12-a_b","DEU",6.87,"Figure2-d","Rare-earths"
"Germany",2006,8.77795764788239,"Figure-12-a_b","DEU",8.78,"Figure2-b","Organometallics"
"Germany",2006,8.77795764788239,"Figure-12-a_b","DEU",8.46,"Figure2-d","Rare-earths"
"Germany",2007,9.37921023335007,"Figure-12-a_b","DEU",9.38,"Figure2-b","Organometallics"
"Germany",2007,9.37921023335007,"Figure-12-a_b","DEU",9.15,"Figure2-d","Rare-earths"
"Germany",2008,9.40821185332631,"Figure-12-a_b","DEU",9.41,"Figure2-b","Organometallics"
"Germany",2008,9.40821185332631,"Figure-12-a_b","DEU",6.86,"Figure2-d","Rare-earths"
"Germany",2009,10.0964571552456,"Figure-12-a_b","DEU",10.1,"Figure2-b","Organometallics"
"Germany",2009,10.0964571552456,"Figure-12-a_b","DEU",7.76,"Figure2-d","Rare-earths"
"Germany",2010,9.08251793868232,"Figure-12-a_b","DEU",9.08,"Figure2-b","Organometallics"
"Germany",2010,9.08251793868232,"Figure-12-a_b","DEU",6.56,"Figure2-d","Rare-earths"
"Germany",2011,9.33585652066414,"Figure-12-a_b","DEU",9.34,"Figure2-b","Organometallics"
"Germany",2011,9.33585652066414,"Figure-12-a_b","DEU",5.79,"Figure2-d","Rare-earths"
"Germany",2012,9.68495769606248,"Figure-12-a_b","DEU",9.69,"Figure2-b","Organometallics"
"Germany",2012,9.68495769606248,"Figure-12-a_b","DEU",5,"Figure2-d","Rare-earths"
"Germany",2013,9.98639739631144,"Figure-12-a_b","DEU",9.99,"Figure2-b","Organometallics"
"Germany",2013,9.98639739631144,"Figure-12-a_b","DEU",5.81,"Figure2-d","Rare-earths"
"Germany",2014,10.3756015440339,"Figure-12-a_b","DEU",10.38,"Figure2-b","Organometallics"
"Germany",2014,10.3756015440339,"Figure-12-a_b","DEU",4.96,"Figure2-d","Rare-earths"
"Germany",2015,10.4258673296418,"Figure-12-a_b","DEU",10.43,"Figure2-b","Organometallics"
"Germany",2015,10.4258673296418,"Figure-12-a_b","DEU",5.53,"Figure2-d","Rare-earths"
"Germany",2016,9.61011299894318,"Figure-12-a_b","DEU",9.61,"Figure2-b","Organometallics"
"Germany",2016,9.61011299894318,"Figure-12-a_b","DEU",4.27,"Figure2-d","Rare-earths"
"Germany",2017,10.8076382606017,"Figure-12-a_b","DEU",10.81,"Figure2-b","Organometallics"
"Germany",2017,10.8076382606017,"Figure-12-a_b","DEU",6.51,"Figure2-d","Rare-earths"
"Germany",2018,10.1457811194653,"Figure-12-a_b","DEU",10.15,"Figure2-b","Organometallics"
"Germany",2018,10.1457811194653,"Figure-12-a_b","DEU",7,"Figure2-d","Rare-earths"
"Germany",2019,10.7737954851752,"Figure-12-a_b","DEU",10.77,"Figure2-b","Organometallics"
"Germany",2019,10.7737954851752,"Figure-12-a_b","DEU",6.23,"Figure2-d","Rare-earths"
"Germany",2020,11.0813302317567,"Figure-12-a_b","DEU",11.08,"Figure2-b","Organometallics"
"Germany",2020,11.0813302317567,"Figure-12-a_b","DEU",5.33,"Figure2-d","Rare-earths"
"Germany",2021,12.8538484169552,"Figure-12-a_b","DEU",12.85,"Figure2-b","Organometallics"
"Germany",2021,12.8538484169552,"Figure-12-a_b","DEU",5.39,"Figure2-d","Rare-earths"
"Germany",2022,11.4005514750738,"Figure-12-a_b","DEU",11.4,"Figure2-b","Organometallics"
"Germany",2022,11.4005514750738,"Figure-12-a_b","DEU",4.26,"Figure2-d","Rare-earths"
"Brunei",1996,0.0250607160449019,"Figure-12-a_b","BRN",NA,NA,NA
"Brunei",1997,0.0009753480773451,"Figure-12-a_b","BRN",NA,NA,NA
"Brunei",1998,0.00422299914727738,"Figure-12-a_b","BRN",NA,NA,NA
"Brunei",1999,0.00163007237517727,"Figure-12-a_b","BRN",NA,NA,NA
"Brunei",2001,0.00940852987609434,"Figure-12-a_b","BRN",NA,NA,NA
"Brunei",2003,0.00587039963874464,"Figure-12-a_b","BRN",NA,NA,NA
"Brunei",2004,0.0120298703951699,"Figure-12-a_b","BRN",NA,NA,NA
"Brunei",2005,0.00927769732078204,"Figure-12-a_b","BRN",NA,NA,NA
"Brunei",2006,0.00853167658382919,"Figure-12-a_b","BRN",NA,NA,NA
"Brunei",2007,0.00130972910436358,"Figure-12-a_b","BRN",NA,NA,NA
"Brunei",2008,0.00536658665573835,"Figure-12-a_b","BRN",NA,NA,NA
"Brunei",2009,0.00812993441852902,"Figure-12-a_b","BRN",NA,NA,NA
"Brunei",2010,0.00479643912359464,"Figure-12-a_b","BRN",NA,NA,NA
"Brunei",2011,0.0352169116947831,"Figure-12-a_b","BRN",NA,NA,NA
"Brunei",2012,0.0380668320859095,"Figure-12-a_b","BRN",NA,NA,NA
"Brunei",2013,0.00567470583326379,"Figure-12-a_b","BRN",NA,NA,NA
"Brunei",2014,0.00838092403965514,"Figure-12-a_b","BRN",NA,NA,NA
"Brunei",2016,0.00580672303064791,"Figure-12-a_b","BRN",NA,NA,NA
"Brunei",2017,0.00307994379102581,"Figure-12-a_b","BRN",NA,NA,NA
"Brunei",2019,0.00032396816037735,"Figure-12-a_b","BRN",NA,NA,NA
"Brunei",2021,0.00905243623690226,"Figure-12-a_b","BRN",NA,NA,NA
"Bolivia",2018,0.0012531328320802,"Figure-12-a_b","BOL",NA,NA,NA
"South Sudan",1996,0.00259248697275296,"Figure-12-a_b","SSD",NA,NA,NA
"Djibouti",2008,0.00078059442265285,"Figure-12-a_b","DJI",NA,NA,NA
"Djibouti",2022,0.00162677094263195,"Figure-12-a_b","DJI",NA,NA,NA
"Denmark",1996,0.026349000596272,"Figure-12-a_b","DNK",NA,NA,NA
"Denmark",1997,0.110458169759333,"Figure-12-a_b","DNK",NA,NA,NA
"Denmark",1998,0.0803995614569375,"Figure-12-a_b","DNK",NA,NA,NA
"Denmark",1999,0.0461311066555822,"Figure-12-a_b","DNK",NA,NA,NA
"Denmark",2000,0.101788641757812,"Figure-12-a_b","DNK",NA,NA,NA
"Denmark",2001,0.326826292876621,"Figure-12-a_b","DNK",NA,NA,NA
"Denmark",2002,0.299552983248635,"Figure-12-a_b","DNK",NA,NA,NA
"Denmark",2003,0.281515014675999,"Figure-12-a_b","DNK",NA,NA,NA
"Denmark",2004,0.176942597090133,"Figure-12-a_b","DNK",NA,NA,NA
"Denmark",2005,0.217739862418537,"Figure-12-a_b","DNK",NA,NA,NA
"Denmark",2006,0.201460666783339,"Figure-12-a_b","DNK",NA,NA,NA
"Denmark",2007,0.177832180044094,"Figure-12-a_b","DNK",NA,NA,NA
"Denmark",2008,0.183318892336514,"Figure-12-a_b","DNK",NA,NA,NA
"Denmark",2009,0.294616176762841,"Figure-12-a_b","DNK",NA,NA,NA
"Denmark",2010,0.214324085798703,"Figure-12-a_b","DNK",NA,NA,NA
"Denmark",2011,0.450664714049335,"Figure-12-a_b","DNK",NA,NA,NA
"Denmark",2012,0.537347461763749,"Figure-12-a_b","DNK",NA,NA,NA
"Denmark",2013,0.649026120337144,"Figure-12-a_b","DNK",NA,NA,NA
"Denmark",2014,0.949109799853759,"Figure-12-a_b","DNK",NA,NA,NA
"Denmark",2015,0.157136964628772,"Figure-12-a_b","DNK",NA,NA,NA
"Denmark",2016,0.213230631655963,"Figure-12-a_b","DNK",NA,NA,NA
"Denmark",2017,0.392205817243835,"Figure-12-a_b","DNK",NA,NA,NA
"Denmark",2018,0.423790726817043,"Figure-12-a_b","DNK",NA,NA,NA
"Denmark",2019,0.284010697439353,"Figure-12-a_b","DNK",NA,NA,NA
"Denmark",2020,0.496263030929612,"Figure-12-a_b","DNK",NA,NA,NA
"Denmark",2021,0.11848643266119,"Figure-12-a_b","DNK",NA,NA,NA
"Denmark",2022,0.163137551548278,"Figure-12-a_b","DNK",NA,NA,NA
"Brazil",1996,0.309221476162082,"Figure-12-a_b","BRA",NA,NA,NA
"Brazil",1997,0.2097868864451,"Figure-12-a_b","BRA",NA,NA,NA
"Brazil",1998,0.313984650992813,"Figure-12-a_b","BRA",NA,NA,NA
"Brazil",1999,0.354281382952712,"Figure-12-a_b","BRA",NA,NA,NA
"Brazil",2000,0.392206807115418,"Figure-12-a_b","BRA",NA,NA,NA
"Brazil",2001,0.558319379993302,"Figure-12-a_b","BRA",NA,NA,NA
"Brazil",2002,0.45698051948052,"Figure-12-a_b","BRA",NA,NA,NA
"Brazil",2003,0.606130051930458,"Figure-12-a_b","BRA",NA,NA,NA
"Brazil",2004,0.610436480014527,"Figure-12-a_b","BRA",NA,NA,NA
"Brazil",2005,0.830482892831282,"Figure-12-a_b","BRA",NA,NA,NA
"Brazil",2006,0.711537451872594,"Figure-12-a_b","BRA",NA,NA,NA
"Brazil",2007,0.452561611839951,"Figure-12-a_b","BRA",NA,NA,NA
"Brazil",2008,0.468645473528092,"Figure-12-a_b","BRA",NA,NA,NA
"Brazil",2009,0.388385033694062,"Figure-12-a_b","BRA",NA,NA,NA
"Brazil",2010,0.404428072598903,"Figure-12-a_b","BRA",NA,NA,NA
"Brazil",2011,0.446176230053824,"Figure-12-a_b","BRA",NA,NA,NA
"Brazil",2012,0.532360478359909,"Figure-12-a_b","BRA",NA,NA,NA
"Brazil",2013,0.501154969540182,"Figure-12-a_b","BRA",NA,NA,NA
"Brazil",2014,0.718744367167174,"Figure-12-a_b","BRA",NA,NA,NA
"Brazil",2015,0.567035823256865,"Figure-12-a_b","BRA",NA,NA,NA
"Brazil",2016,0.756546215754817,"Figure-12-a_b","BRA",NA,NA,NA
"Brazil",2017,0.896194344453214,"Figure-12-a_b","BRA",NA,NA,NA
"Brazil",2018,0.724628237259816,"Figure-12-a_b","BRA",NA,NA,NA
"Brazil",2019,0.866296748652291,"Figure-12-a_b","BRA",NA,NA,NA
"Brazil",2020,1.02331782545016,"Figure-12-a_b","BRA",NA,NA,NA
"Brazil",2021,0.697114535949487,"Figure-12-a_b","BRA",NA,NA,NA
"Brazil",2022,0.794475488641078,"Figure-12-a_b","BRA",NA,NA,NA
"Syria",2013,0.00250354669114579,"Figure-12-a_b","SYR",NA,NA,NA
"Syria",2014,0.00510143350281429,"Figure-12-a_b","SYR",NA,NA,NA
"Syria",2015,0.00470862997702189,"Figure-12-a_b","SYR",NA,NA,NA
"Syria",2019,0.00090248273247978,"Figure-12-a_b","SYR",NA,NA,NA
"Syria",2020,0.00242310674592918,"Figure-12-a_b","SYR",NA,NA,NA
"Syria",2021,0.00301747120193722,"Figure-12-a_b","SYR",NA,NA,NA
"Syria",2022,0.00162677094263195,"Figure-12-a_b","SYR",NA,NA,NA
"Dominican Republic",2021,0.00480910675085432,"Figure-12-a_b","DOM",NA,NA,NA
"Yemen",1996,0.0194436522956472,"Figure-12-a_b","YEM",NA,NA,NA
"Yemen",2000,0.0012234211749737,"Figure-12-a_b","YEM",NA,NA,NA
"Yemen",2008,0.015611888453057,"Figure-12-a_b","YEM",NA,NA,NA
"Yemen",2009,0.0072266083720258,"Figure-12-a_b","YEM",NA,NA,NA
"Yemen",2012,0.0122030589000976,"Figure-12-a_b","YEM",NA,NA,NA
"Yemen",2013,0.00333806225486105,"Figure-12-a_b","YEM",NA,NA,NA
"Yemen",2014,0.017976431377217,"Figure-12-a_b","YEM",NA,NA,NA
"Yemen",2015,0.00753380796323502,"Figure-12-a_b","YEM",NA,NA,NA
"Yemen",2016,0.00081294203723274,"Figure-12-a_b","YEM",NA,NA,NA
"Yemen",2017,0.0105873067816512,"Figure-12-a_b","YEM",NA,NA,NA
"Yemen",2019,0.00315869272237197,"Figure-12-a_b","YEM",NA,NA,NA
"Yemen",2020,0.0012923235978289,"Figure-12-a_b","YEM",NA,NA,NA
"Yemen",2021,0.00226310905922556,"Figure-12-a_b","YEM",NA,NA,NA
"Yemen",2022,0.0108935604304434,"Figure-12-a_b","YEM",NA,NA,NA
"United States",1996,20.7796645321857,"Figure-12-a_b","USA",20.78,"Figure2-b","Organometallics"
"United States",1996,20.7796645321857,"Figure-12-a_b","USA",10.47,"Figure2-d","Rare-earths"
"United States",1997,19.1085074736046,"Figure-12-a_b","USA",19.11,"Figure2-b","Organometallics"
"United States",1997,19.1085074736046,"Figure-12-a_b","USA",10.17,"Figure2-d","Rare-earths"
"United States",1998,19.3116335729078,"Figure-12-a_b","USA",19.31,"Figure2-b","Organometallics"
"United States",1998,19.3116335729078,"Figure-12-a_b","USA",11.99,"Figure2-d","Rare-earths"
"United States",1999,19.2816763655925,"Figure-12-a_b","USA",19.28,"Figure2-b","Organometallics"
"United States",1999,19.2816763655925,"Figure-12-a_b","USA",15.65,"Figure2-d","Rare-earths"
"United States",2000,19.9428417627052,"Figure-12-a_b","USA",19.94,"Figure2-b","Organometallics"
"United States",2000,19.9428417627052,"Figure-12-a_b","USA",13.28,"Figure2-d","Rare-earths"
"United States",2001,19.7170501841841,"Figure-12-a_b","USA",19.72,"Figure2-b","Organometallics"
"United States",2001,19.7170501841841,"Figure-12-a_b","USA",9.39,"Figure2-d","Rare-earths"
"United States",2002,20.2327545642763,"Figure-12-a_b","USA",20.23,"Figure2-b","Organometallics"
"United States",2002,20.2327545642763,"Figure-12-a_b","USA",11.52,"Figure2-d","Rare-earths"
"United States",2003,19.9893429668097,"Figure-12-a_b","USA",19.99,"Figure2-b","Organometallics"
"United States",2003,19.9893429668097,"Figure-12-a_b","USA",9.42,"Figure2-d","Rare-earths"
"United States",2004,19.057039743968,"Figure-12-a_b","USA",19.06,"Figure2-b","Organometallics"
"United States",2004,19.057039743968,"Figure-12-a_b","USA",9.21,"Figure2-d","Rare-earths"
"United States",2005,19.5167677407676,"Figure-12-a_b","USA",19.52,"Figure2-b","Organometallics"
"United States",2005,19.5167677407676,"Figure-12-a_b","USA",9.82,"Figure2-d","Rare-earths"
"United States",2006,18.6837810640532,"Figure-12-a_b","USA",18.68,"Figure2-b","Organometallics"
"United States",2006,18.6837810640532,"Figure-12-a_b","USA",11.19,"Figure2-d","Rare-earths"
"United States",2007,17.6121018969243,"Figure-12-a_b","USA",17.61,"Figure2-b","Organometallics"
"United States",2007,17.6121018969243,"Figure-12-a_b","USA",10.12,"Figure2-d","Rare-earths"
"United States",2008,20.5936420584275,"Figure-12-a_b","USA",20.59,"Figure2-b","Organometallics"
"United States",2008,20.5936420584275,"Figure-12-a_b","USA",10.87,"Figure2-d","Rare-earths"
"United States",2009,18.4417625697819,"Figure-12-a_b","USA",18.44,"Figure2-b","Organometallics"
"United States",2009,18.4417625697819,"Figure-12-a_b","USA",10.26,"Figure2-d","Rare-earths"
"United States",2010,19.0952956525076,"Figure-12-a_b","USA",19.1,"Figure2-b","Organometallics"
"United States",2010,19.0952956525076,"Figure-12-a_b","USA",10.88,"Figure2-d","Rare-earths"
"United States",2011,18.0575514939424,"Figure-12-a_b","USA",18.06,"Figure2-b","Organometallics"
"United States",2011,18.0575514939424,"Figure-12-a_b","USA",11.56,"Figure2-d","Rare-earths"
"United States",2012,17.1985030914416,"Figure-12-a_b","USA",17.2,"Figure2-b","Organometallics"
"United States",2012,17.1985030914416,"Figure-12-a_b","USA",8.25,"Figure2-d","Rare-earths"
"United States",2013,16.1506634398732,"Figure-12-a_b","USA",16.15,"Figure2-b","Organometallics"
"United States",2013,16.1506634398732,"Figure-12-a_b","USA",9.33,"Figure2-d","Rare-earths"
"United States",2014,14.1882769058105,"Figure-12-a_b","USA",14.19,"Figure2-b","Organometallics"
"United States",2014,14.1882769058105,"Figure-12-a_b","USA",8.97,"Figure2-d","Rare-earths"
"United States",2015,14.2229065431122,"Figure-12-a_b","USA",14.22,"Figure2-b","Organometallics"
"United States",2015,14.2229065431122,"Figure-12-a_b","USA",7.35,"Figure2-d","Rare-earths"
"United States",2016,15.2789000894236,"Figure-12-a_b","USA",15.28,"Figure2-b","Organometallics"
"United States",2016,15.2789000894236,"Figure-12-a_b","USA",8.61,"Figure2-d","Rare-earths"
"United States",2017,15.8674084197963,"Figure-12-a_b","USA",15.87,"Figure2-b","Organometallics"
"United States",2017,15.8674084197963,"Figure-12-a_b","USA",7.98,"Figure2-d","Rare-earths"
"United States",2018,14.3670634920635,"Figure-12-a_b","USA",14.37,"Figure2-b","Organometallics"
"United States",2018,14.3670634920635,"Figure-12-a_b","USA",7.88,"Figure2-d","Rare-earths"
"United States",2019,14.4532092318059,"Figure-12-a_b","USA",14.45,"Figure2-b","Organometallics"
"United States",2019,14.4532092318059,"Figure-12-a_b","USA",6.98,"Figure2-d","Rare-earths"
"United States",2020,14.7077625570776,"Figure-12-a_b","USA",14.71,"Figure2-b","Organometallics"
"United States",2020,14.7077625570776,"Figure-12-a_b","USA",9.24,"Figure2-d","Rare-earths"
"United States",2021,13.9192070065856,"Figure-12-a_b","USA",13.92,"Figure2-b","Organometallics"
"United States",2021,13.9192070065856,"Figure-12-a_b","USA",6.75,"Figure2-d","Rare-earths"
"United States",2022,12.5121885751934,"Figure-12-a_b","USA",12.51,"Figure2-b","Organometallics"
"United States",2022,12.5121885751934,"Figure-12-a_b","USA",7.88,"Figure2-d","Rare-earths"
"Botswana",1997,0.00975348077345103,"Figure-12-a_b","BWA",NA,NA,NA
"Botswana",1998,0.0097454013887197,"Figure-12-a_b","BWA",NA,NA,NA
"Botswana",1999,0.00244510734021224,"Figure-12-a_b","BWA",NA,NA,NA
"Botswana",2000,0.0110107905747633,"Figure-12-a_b","BWA",NA,NA,NA
"Botswana",2001,0.0221260106204851,"Figure-12-a_b","BWA",NA,NA,NA
"Botswana",2002,0.0117635987201205,"Figure-12-a_b","BWA",NA,NA,NA
"Botswana",2003,0.00677353804470535,"Figure-12-a_b","BWA",NA,NA,NA
"Botswana",2004,0.00453957373402638,"Figure-12-a_b","BWA",NA,NA,NA
"Botswana",2005,0.00905141202027516,"Figure-12-a_b","BWA",NA,NA,NA
"Botswana",2006,0.0853167658382919,"Figure-12-a_b","BWA",NA,NA,NA
"Botswana",2008,0.00683020119821244,"Figure-12-a_b","BWA",NA,NA,NA
"Botswana",2009,0.00951504037867428,"Figure-12-a_b","BWA",NA,NA,NA
"Botswana",2010,0.00434877786731131,"Figure-12-a_b","BWA",NA,NA,NA
"Botswana",2011,0.00316983966983016,"Figure-12-a_b","BWA",NA,NA,NA
"Botswana",2013,0.00667612450972211,"Figure-12-a_b","BWA",NA,NA,NA
"Botswana",2020,0.00646161798914448,"Figure-12-a_b","BWA",NA,NA,NA
"Botswana",2021,0.0140312761671985,"Figure-12-a_b","BWA",NA,NA,NA
"Botswana",2022,0.00976062077548132,"Figure-12-a_b","BWA",NA,NA,NA
"Finland",1996,0.173472636300003,"Figure-12-a_b","FIN",NA,NA,NA
"Finland",1997,0.158047109312136,"Figure-12-a_b","FIN",NA,NA,NA
"Finland",1998,0.243118772079425,"Figure-12-a_b","FIN",NA,NA,NA
"Finland",1999,0.256198347107438,"Figure-12-a_b","FIN",NA,NA,NA
"Finland",2000,0.265046857031002,"Figure-12-a_b","FIN",NA,NA,NA
"Finland",2001,0.381409367076496,"Figure-12-a_b","FIN",NA,NA,NA
"Finland",2002,0.26740542066629,"Figure-12-a_b","FIN",NA,NA,NA
"Finland",2003,0.24677128019869,"Figure-12-a_b","FIN",NA,NA,NA
"Finland",2004,0.292929613909254,"Figure-12-a_b","FIN",NA,NA,NA
"Finland",2005,0.409440622737147,"Figure-12-a_b","FIN",NA,NA,NA
"Finland",2006,0.413285351767588,"Figure-12-a_b","FIN",NA,NA,NA
"Finland",2007,0.387315273624239,"Figure-12-a_b","FIN",NA,NA,NA
"Finland",2008,0.572464531740921,"Figure-12-a_b","FIN",NA,NA,NA
"Finland",2009,0.500569095409297,"Figure-12-a_b","FIN",NA,NA,NA
"Finland",2010,0.33535743064349,"Figure-12-a_b","FIN",NA,NA,NA
"Finland",2011,0.200490690199509,"Figure-12-a_b","FIN",NA,NA,NA
"Finland",2012,0.316122274650179,"Figure-12-a_b","FIN",NA,NA,NA
"Finland",2013,0.341440373862973,"Figure-12-a_b","FIN",NA,NA,NA
"Finland",2014,0.29690683081946,"Figure-12-a_b","FIN",NA,NA,NA
"Finland",2015,0.312031491317286,"Figure-12-a_b","FIN",NA,NA,NA
"Finland",2016,0.362279489472401,"Figure-12-a_b","FIN",NA,NA,NA
"Finland",2017,0.26064024331556,"Figure-12-a_b","FIN",NA,NA,NA
"Finland",2018,0.189793650793651,"Figure-12-a_b","FIN",NA,NA,NA
"Finland",2019,0.269541778975741,"Figure-12-a_b","FIN",NA,NA,NA
"Finland",2020,0.241121736882915,"Figure-12-a_b","FIN",NA,NA,NA
"Finland",2021,0.254602032271935,"Figure-12-a_b","FIN",NA,NA,NA
"Finland",2022,0.203556770210585,"Figure-12-a_b","FIN",NA,NA,NA
"Fiji",2004,0.0499353110742901,"Figure-12-a_b","FJI",NA,NA,NA
"Fiji",2008,0.00195148605663213,"Figure-12-a_b","FJI",NA,NA,NA
"Fiji",2010,0.00319763247764859,"Figure-12-a_b","FJI",NA,NA,NA
"Fiji",2014,0.0136038226741714,"Figure-12-a_b","FJI",NA,NA,NA
"Fiji",2015,0.00941725995404377,"Figure-12-a_b","FJI",NA,NA,NA
"Fiji",2017,0.00384992973878227,"Figure-12-a_b","FJI",NA,NA,NA
"Fiji",2021,0.00226310905922556,"Figure-12-a_b","FJI",NA,NA,NA
"Belarus",1996,0.0325357115080497,"Figure-12-a_b","BLR",NA,NA,NA
"Belarus",1997,0.0365755529004413,"Figure-12-a_b","BLR",NA,NA,NA
"Belarus",1998,0.00243635034717992,"Figure-12-a_b","BLR",NA,NA,NA
"Belarus",1999,0.0146706440412734,"Figure-12-a_b","BLR",NA,NA,NA
"Belarus",2001,0.0562916806200067,"Figure-12-a_b","BLR",NA,NA,NA
"Belarus",2002,0.0445056935817805,"Figure-12-a_b","BLR",NA,NA,NA
"Belarus",2003,0.00602093023255814,"Figure-12-a_b","BLR",NA,NA,NA
"Belarus",2004,0.0220925846063055,"Figure-12-a_b","BLR",NA,NA,NA
"Belarus",2005,0.0384685010861694,"Figure-12-a_b","BLR",NA,NA,NA
"Belarus",2006,0.0382831641582079,"Figure-12-a_b","BLR",NA,NA,NA
"Belarus",2007,0.0182686472681234,"Figure-12-a_b","BLR",NA,NA,NA
"Belarus",2008,0.0395501824639463,"Figure-12-a_b","BLR",NA,NA,NA
"Belarus",2009,0.0882851258333183,"Figure-12-a_b","BLR",NA,NA,NA
"Belarus",2010,0.0564072752388627,"Figure-12-a_b","BLR",NA,NA,NA
"Belarus",2011,0.0152151999847848,"Figure-12-a_b","BLR",NA,NA,NA
"Belarus",2012,0.0124936137325089,"Figure-12-a_b","BLR",NA,NA,NA
"Belarus",2013,0.0688767420512393,"Figure-12-a_b","BLR",NA,NA,NA
"Belarus",2014,0.0143784923563521,"Figure-12-a_b","BLR",NA,NA,NA
"Belarus",2015,0.0862963800052737,"Figure-12-a_b","BLR",NA,NA,NA
"Belarus",2016,0.0506021868140802,"Figure-12-a_b","BLR",NA,NA,NA
"Belarus",2017,0.0211517064813567,"Figure-12-a_b","BLR",NA,NA,NA
"Belarus",2018,0.121628863826232,"Figure-12-a_b","BLR",NA,NA,NA
"Belarus",2019,0.0184708347371968,"Figure-12-a_b","BLR",NA,NA,NA
"Belarus",2020,0.0163548935986904,"Figure-12-a_b","BLR",NA,NA,NA
"Belarus",2021,0.0917312784303076,"Figure-12-a_b","BLR",NA,NA,NA
"Belarus",2022,0.0675373953783461,"Figure-12-a_b","BLR",NA,NA,NA
"Uruguay",1996,0.008348430249138,"Figure-12-a_b","URY",NA,NA,NA
"Uruguay",1997,0.0270659091463266,"Figure-12-a_b","URY",NA,NA,NA
"Uruguay",1998,0.0112072115970277,"Figure-12-a_b","URY",NA,NA,NA
"Uruguay",1999,0.0384901462174189,"Figure-12-a_b","URY",NA,NA,NA
"Uruguay",2000,0.0349489833370036,"Figure-12-a_b","URY",NA,NA,NA
"Uruguay",2001,0.0381124718939865,"Figure-12-a_b","URY",NA,NA,NA
"Uruguay",2002,0.00141163184641446,"Figure-12-a_b","URY",NA,NA,NA
"Uruguay",2003,0.0377525400767668,"Figure-12-a_b","URY",NA,NA,NA
"Uruguay",2004,0.0300746759879247,"Figure-12-a_b","URY",NA,NA,NA
"Uruguay",2005,0.00678855901520637,"Figure-12-a_b","URY",NA,NA,NA
"Uruguay",2006,0.0135944390969548,"Figure-12-a_b","URY",NA,NA,NA
"Uruguay",2007,0.0589897622841676,"Figure-12-a_b","URY",NA,NA,NA
